id_reseller,zone,cluster
500180899,1069,C
500181745,1069,B
500183300,1069,B
500184303,1069,A
500186214,1069,B
500186509,1069,B
500305156,1069,B
500305721,1069,A
500306992,1069,B
500309375,1069,B
500310677,1069,B
500311711,1069,A
500329699,1069,B
500331113,1069,C
500332592,1069,C
500374072,1069,B
500016033,1069,C
500552641,1067,C
500003294,1070,B
500003295,1070,B
500003298,1070,A
500003314,1070,B
500003318,1070,B
500003326,1070,B
500003330,1070,C
500003342,1070,B
500003343,1070,B
500003361,1070,B
500003363,1070,B
500003372,1070,B
500003379,1070,C
500003381,1070,B
500003383,1070,B
500003387,1070,B
500003409,1070,B
500003421,1070,B
500003427,1070,B
500003446,1070,B
500003448,1070,D
500026505,1070,A
500026506,1070,A
500026507,1070,A
500003619,1070,C
500003644,1070,A
500026511,1070,A
500003670,1070,C
500027850,1070,A
500027852,1070,B
500027855,1070,A
500168284,1070,B
500552984,1067,B
500174694,1070,B
500307514,1070,B
500333283,1070,B
500333284,1070,B
500353034,1070,C
500360153,1070,B
500378874,1068,C
500554598,1067,B
500555726,1067,A
500555727,1067,B
500555912,1067,B
500556779,1067,B
500556910,1067,B
500558420,1067,B
500561259,1067,A
500561260,1067,B
500561779,1067,B
500562308,1067,B
500564251,1067,B
500564417,1067,C
500565079,1067,B
500566306,1067,D
500566502,1067,B
500567935,1067,D
500568447,1067,B
500580587,1067,B
500588875,1067,B
500589125,1067,C
500590295,1067,B
500590844,1067,B
500593809,1067,A
500594145,1067,C
500596717,1067,A
500597797,1067,D
500600018,1067,C
500600020,1067,A
500604434,1067,A
500606669,1067,B
500610949,1067,C
500610950,1067,A
500611596,1067,B
500619180,1067,B
500624093,1067,B
500623927,1067,D
500624902,1067,B
500626182,1067,A
500627227,1067,B
500627451,1067,B
500627453,1067,B
500628973,1067,B
500632669,1067,B
500633205,1067,A
500633207,1067,A
500634633,1067,B
500635073,1067,B
500635265,1067,C
500635485,1067,B
500636164,1067,A
500637690,1067,B
500638127,1067,B
500638643,1067,D
500640274,1067,A
500640410,1067,B
500641858,1067,B
500642033,1067,C
500647048,1067,B
500643782,1067,B
500647213,1067,B
500644117,1067,B
500644414,1067,B
500646288,1067,C
500647629,1067,A
500649128,1067,A
500650324,1067,A
500651178,1067,A
500651757,1067,B
500653246,1067,B
500653427,1067,A
500653572,1067,A
500653575,1067,B
500657161,1067,A
500654336,1067,D
500655238,1067,A
500655424,1067,B
500655807,1067,B
500657363,1067,B
500657368,1067,C
500661598,1067,A
500657529,1067,B
500657663,1067,A
500661789,1067,C
500658008,1067,B
500658501,1067,A
500658765,1067,B
500659263,1067,A
500659641,1067,A
500659947,1067,A
500660390,1067,A
500660779,1067,A
500661790,1067,B
500661271,1067,B
500661433,1067,B
500662432,1067,A
500664154,1067,A
500664155,1067,B
500664655,1067,B
500669427,1067,C
500665046,1067,A
500665624,1067,A
500665970,1067,A
500665971,1067,B
500666099,1067,A
500669428,1067,B
500669430,1067,A
500669433,1067,C
500669806,1067,C
500734429,1067,D
500734899,1067,A
500734900,1067,B
500736072,1067,C
500736552,1067,B
500736716,1067,A
500737073,1067,B
500737425,1067,B
500737555,1067,B
500737888,1067,B
500738795,1067,A
500738943,1067,B
500740533,1067,A
500741039,1067,A
500741749,1067,B
500743140,1067,A
500743714,1067,A
500743885,1067,C
500744422,1067,B
500744905,1067,B
500745157,1067,B
500746889,1067,C
500748144,1067,B
500748851,1067,A
500749452,1067,C
500750531,1067,D
500753885,1067,A
500754701,1067,A
500755040,1067,C
500755782,1067,A
500756136,1067,B
500756140,1067,C
500756296,1067,C
500756683,1067,C
500756685,1067,A
500757433,1067,C
500758961,1067,C
500759178,1067,B
500759848,1067,A
500759853,1067,C
500759854,1067,B
500760009,1067,A
500760262,1067,B
500760400,1067,B
500760609,1067,B
500760977,1067,C
500761113,1067,B
500764006,1067,C
500764007,1067,B
500765172,1067,B
500766198,1067,A
500767106,1067,A
500767460,1067,B
500767759,1067,C
500767760,1067,A
500768215,1067,D
500768380,1067,A
500768802,1067,B
500770068,1067,C
500770451,1067,B
500770452,1067,A
500770686,1067,C
500774414,1067,B
500774719,1067,A
500776876,1067,B
500776344,1067,C
500776348,1067,B
500769676,1067,A
500769677,1067,A
500769679,1067,A
500777012,1067,B
500777013,1067,B
500777348,1067,C
500777786,1067,C
500777940,1067,C
500781457,1067,B
500783586,1067,B
500784315,1067,B
500784492,1067,B
500784668,1067,C
500788275,1067,C
500788915,1067,C
500790576,1067,B
500791442,1067,B
500792155,1067,C
500793037,1067,D
500793596,1067,B
500794120,1067,B
500794340,1067,B
500796468,1067,A
500794517,1067,B
500794518,1067,C
500796471,1067,A
500804694,1067,A
500379010,1069,B
500379454,1070,C
500380412,1069,C
500381564,1067,A
500382354,1067,C
500382360,1067,C
500383970,1067,A
500383974,1068,C
500388793,1068,A
500390743,1068,B
500394561,1068,D
500394698,1068,C
500546765,1068,A
500555495,1068,A
500558423,1068,B
500563029,1068,A
500564419,1068,B
500565316,1068,B
500576868,1068,B
500589753,1068,B
500598597,1068,B
500609447,1068,A
500628292,1068,B
500631256,1068,B
500631257,1068,A
500631459,1068,B
500635267,1068,A
500637691,1068,C
500639142,1068,A
500643396,1068,B
500659643,1068,A
500659645,1068,A
500735126,1068,C
500735131,1068,D
500747027,1068,C
500747028,1068,B
500753737,1068,C
500762083,1068,D
500760611,1068,B
500760985,1068,B
500761878,1068,B
500766201,1068,C
500768669,1068,B
500766645,1068,E
500767463,1068,B
500775099,1068,B
500775793,1068,C
500776169,1068,B
500782213,1068,A
500786459,1068,B
500791956,1068,B
500793203,1068,C
500795643,1068,B
500796889,1068,B
500769681,1068,A
500388309,1069,D
500389806,1069,B
500390747,1069,D
500392485,1069,A
500393241,1069,B
500394285,1069,C
500545562,1069,C
500546766,1069,B
500557532,1069,B
500553778,1069,A
500554816,1069,B
500555915,1069,B
500560863,1069,B
500561051,1069,B
500561422,1069,C
500588877,1069,D
500564772,1069,B
500564776,1069,A
500570579,1069,C
500591074,1069,A
500605130,1069,B
500609450,1069,A
500612390,1069,B
500619547,1069,B
500620487,1069,B
500622432,1069,B
500623716,1069,B
500628504,1069,D
500635270,1069,A
500635271,1069,B
500636974,1069,B
500641024,1069,B
500641861,1069,B
500643776,1069,B
500643777,1069,A
500647050,1069,B
500647996,1069,B
500654544,1069,B
500656295,1069,C
500658982,1069,B
500659265,1069,B
500661600,1069,A
500661792,1069,B
500669435,1069,D
500734433,1069,B
500734785,1069,B
500735686,1069,B
500736915,1069,B
500738353,1069,C
500740425,1069,C
500742376,1069,B
500742935,1069,B
500752086,1069,B
500753743,1069,B
500753888,1069,B
500755649,1069,A
500758031,1069,C
500758743,1069,B
500758744,1069,B
500760808,1069,B
500760809,1069,B
500760986,1069,A
500765023,1069,C
500765024,1069,A
500767464,1069,A
500767466,1069,B
500769434,1069,B
500777169,1069,C
500773725,1069,A
500774125,1069,A
500774126,1069,C
500774723,1069,B
500774920,1069,B
500777173,1069,C
500777355,1069,B
500777789,1069,B
500778980,1069,B
500781035,1069,B
500781037,1069,B
500782214,1069,B
500782526,1069,B
500782872,1069,C
500783587,1069,A
500786460,1069,E
500786688,1069,B
500790238,1069,B
500790395,1069,B
500792415,1069,C
500793039,1069,B
500793040,1069,C
500806195,1069,B
500549702,1070,B
500557209,1070,B
500566307,1070,B
500564253,1070,C
500580589,1070,B
500590848,1070,B
500592828,1070,C
500601197,1070,B
500609982,1070,E
500610447,1070,B
500612392,1070,D
500619550,1070,D
500627231,1070,B
500630595,1070,B
500635076,1070,B
500639304,1070,B
500640621,1070,B
500651045,1070,B
500654545,1070,A
500658167,1070,B
500659267,1070,A
500659809,1070,B
500659810,1070,B
500661274,1070,A
500737559,1070,B
500740058,1070,B
500740201,1070,B
500746287,1070,B
500748857,1070,B
500749091,1070,A
500761673,1070,A
500763411,1070,B
500763412,1070,D
500766835,1070,C
500767909,1070,C
500768572,1070,B
500781217,1070,C
500784861,1070,A
500785045,1070,B
500790578,1070,D
500793207,1070,C
500794346,1070,B
500795441,1070,C
500799457,1070,C
500016045,1061,B
500016057,1061,B
500016110,1061,B
500026039,1061,A
500016155,1061,B
500016161,1061,B
500016201,1061,C
500016215,1061,B
500016243,1061,A
500016245,1061,A
500016272,1061,A
500016278,1061,B
500016287,1061,B
500016301,1061,B
500026059,1061,A
500026062,1061,A
500026069,1061,A
500026072,1061,A
500016316,1061,B
500016322,1061,A
500016344,1061,B
500179089,1061,A
500016376,1061,B
500016410,1061,A
500016434,1061,B
500384787,1061,D
500016469,1061,A
500016498,1061,B
500016509,1061,B
500026092,1061,A
500026093,1061,A
500016559,1061,B
500016588,1061,C
500016612,1061,C
500016619,1061,A
500016620,1061,B
500016624,1061,A
500016625,1061,B
500026097,1061,A
500026100,1061,B
500016687,1061,B
500026102,1061,A
500016688,1061,B
500026105,1061,A
500016737,1061,A
500026107,1061,A
500026108,1061,A
500026113,1061,A
500026114,1061,A
500016802,1061,B
500016803,1061,C
500016808,1061,B
500016826,1061,A
500026116,1061,A
500016914,1061,C
500016930,1061,B
500016955,1061,D
500016964,1061,C
500016974,1061,A
500016991,1061,A
500017014,1061,A
500026121,1061,A
500026122,1061,A
500026123,1061,A
500017043,1061,A
500017044,1061,B
500026128,1061,A
500026129,1061,A
500017058,1061,B
500017079,1061,B
500017144,1061,B
500017167,1061,E
500017183,1061,C
500026138,1061,B
500017233,1061,B
500017234,1061,B
500309272,1061,D
500031069,1061,B
500162147,1061,B
500169899,1061,A
500170579,1061,A
500170580,1061,A
500172512,1061,A
500174491,1061,B
500175582,1061,C
500178767,1061,B
500180024,1061,C
500180212,1061,B
500180895,1061,B
500180897,1061,C
500185779,1061,B
500186401,1061,A
500186500,1061,B
500294632,1061,A
500304311,1061,B
500308077,1061,B
500312286,1061,B
500315375,1061,A
500318502,1061,A
500326542,1061,B
500327518,1061,B
500329396,1061,A
500329397,1061,B
500330775,1061,B
500332518,1061,B
500359988,1061,A
500376861,1061,B
500017261,1061,B
500017279,1061,B
500017293,1061,C
500017344,1061,B
500017345,1061,C
500017370,1061,A
500026150,1061,A
500017410,1061,B
500017533,1061,B
500017544,1061,B
500017573,1061,B
500017576,1061,D
500017612,1061,B
500017645,1061,B
500017657,1061,A
500017674,1061,B
500017687,1061,B
500017711,1061,E
500026103,1061,A
500017744,1061,B
500017754,1061,A
500017788,1061,B
500017862,1061,A
500017871,1061,C
500017888,1061,B
500026159,1061,A
500017934,1061,D
500026160,1061,A
500324449,1061,B
500017570,1061,B
500026166,1061,A
500018131,1061,A
500018180,1061,B
500018205,1061,B
500018211,1061,C
500018216,1061,B
500018262,1061,E
500018267,1061,D
500018272,1061,A
500018299,1061,A
500018367,1061,B
500018441,1061,A
500018446,1061,B
500018510,1061,E
500018524,1061,A
500027734,1061,A
500027824,1061,B
500028487,1061,A
500028917,1061,A
500026183,1061,A
500017424,1061,E
500017482,1061,C
500018017,1061,B
500018021,1061,C
500016486,1061,A
500327517,1061,A
500017575,1061,A
500017346,1061,C
500018088,1061,A
500017409,1061,A
500395166,1061,B
500397157,1061,B
500545312,1061,A
500549309,1061,A
500553351,1061,B
500553352,1061,A
500016539,1061,A
500390301,1061,B
500554585,1061,A
500555004,1061,B
500557071,1061,A
500559905,1061,A
500565536,1061,B
500571622,1061,A
500580871,1061,B
500585652,1061,A
500592829,1061,B
500593026,1061,D
500605300,1061,B
500611373,1061,A
500611599,1061,B
500619182,1061,B
500627233,1061,A
500627455,1061,A
500630920,1061,B
500631260,1061,B
500631261,1061,A
500635980,1061,B
500633016,1061,A
500633597,1061,B
500647058,1061,B
500648003,1061,B
500653253,1061,D
500654338,1061,A
500655648,1061,A
500658168,1061,C
500659950,1061,A
500661964,1061,A
500665973,1061,C
500665977,1061,B
500667843,1061,C
500736724,1061,C
500737432,1061,A
500739899,1061,B
500744425,1061,C
500744431,1061,C
500747031,1061,E
500747948,1061,B
500761244,1061,A
500761485,1061,A
500767640,1061,B
500764011,1061,D
500766366,1061,C
500768976,1061,A
500770459,1061,B
500774923,1061,E
500775105,1061,B
500775795,1061,A
500778985,1061,B
500782528,1061,B
500784496,1061,B
500785394,1061,B
500788729,1061,B
500791447,1061,B
500790846,1061,B
500794129,1061,B
500800687,1061,A
500172196,1061,D
500018894,1062,A
500019205,1062,D
500018778,1062,B
500318340,1062,B
500019541,1062,D
500019065,1062,E
500018685,1062,B
500018688,1062,E
500018689,1062,C
500018966,1062,C
500018702,1062,E
500018712,1062,C
500018718,1062,D
500018724,1062,C
500018754,1062,D
500018757,1062,D
500018774,1062,A
500018781,1062,E
500018785,1062,B
500018807,1062,D
500018823,1062,B
500018829,1062,E
500018837,1062,C
500026190,1062,A
500018882,1062,D
500018920,1062,B
500018937,1062,E
500018959,1062,C
500018989,1062,A
500019009,1062,D
500019025,1062,D
500019027,1062,D
500019054,1062,B
500019115,1062,A
500019157,1062,C
500019158,1062,B
500019161,1062,B
500019191,1062,C
500019223,1062,A
500019275,1062,D
500027957,1062,D
500019329,1062,D
500019332,1062,B
500019344,1062,B
500026195,1062,C
500026196,1062,A
500019373,1062,D
500019379,1062,D
500019386,1062,E
500019422,1062,A
500019425,1062,B
500019430,1062,E
500019438,1062,B
500019460,1062,B
500019485,1062,E
500019491,1062,D
500019498,1062,C
500019506,1062,D
500019510,1062,C
500019513,1062,E
500019523,1062,D
500019527,1062,E
500019530,1062,C
500019542,1062,E
500019543,1062,D
500019555,1062,D
500019558,1062,B
500019575,1062,C
500019577,1062,B
500163037,1062,B
500181328,1062,B
500184295,1062,B
500308885,1062,A
500309273,1062,C
500019119,1062,D
500312574,1062,D
500327519,1062,A
500329150,1062,A
500333507,1062,B
500333508,1062,B
500333509,1062,A
500357369,1062,C
500378430,1062,C
500379431,1062,E
500381070,1062,B
500384768,1062,E
500386638,1062,E
500019598,1062,D
500019050,1062,C
500019586,1062,D
500019177,1062,C
500018898,1062,D
500019324,1062,B
500027825,1062,B
500019277,1062,D
500019443,1062,B
500557074,1062,B
500580872,1062,D
500597968,1062,E
500599125,1062,B
500600023,1062,C
500605727,1062,A
500610264,1062,D
500611603,1062,C
500622677,1062,C
500623932,1062,B
500624306,1062,E
500630599,1062,B
500631079,1062,B
500631267,1062,B
500632677,1062,C
500639305,1062,C
500639517,1062,C
500658171,1062,D
500659476,1062,E
500660553,1062,C
500662436,1062,E
500662601,1062,C
500667847,1062,C
500734646,1062,B
500734790,1062,A
500736398,1062,B
500737286,1062,A
500737563,1062,B
500737564,1062,A
500737755,1062,B
500737756,1062,B
500738365,1062,E
500738367,1062,B
500739562,1062,E
500740065,1062,E
500740723,1062,C
500742171,1062,B
500748318,1062,B
500757833,1062,E
500761677,1062,A
500766044,1062,B
500766521,1062,D
500775796,1062,C
500779168,1062,B
500784867,1062,B
500784868,1062,B
500791448,1062,E
500785762,1062,C
500786296,1062,B
500786694,1062,B
500789282,1062,A
500796049,1062,C
500796795,1062,C
500797740,1062,E
500797741,1062,B
500156445,1063,B
500019606,1063,E
500310288,1063,C
500019648,1063,D
500019654,1063,E
500019665,1063,C
500019689,1063,C
500019707,1063,B
500019721,1063,A
500019760,1063,E
500026201,1063,A
500019804,1063,A
500026202,1063,B
500019831,1063,E
500026203,1063,A
500019839,1063,B
500019853,1063,C
500019867,1063,D
500026205,1063,A
500019873,1063,C
500019877,1063,C
500019898,1063,E
500019902,1063,C
500019920,1063,E
500019924,1063,E
500019940,1063,B
500019964,1063,C
500020000,1063,A
500020011,1063,D
500020034,1063,D
500020042,1063,B
500020059,1063,E
500020071,1063,B
500020090,1063,E
500136498,1063,C
500136566,1063,C
500176154,1063,C
500173736,1063,C
500312099,1063,C
500019655,1063,A
500019958,1063,D
500019899,1063,B
500389794,1063,E
500390085,1063,C
500393247,1063,C
500547271,1063,B
500558633,1063,B
500596216,1063,B
500605301,1063,B
500631884,1063,B
500643778,1063,B
500653932,1063,A
500656304,1063,C
500657166,1063,E
500662118,1063,B
500663676,1063,D
500666286,1063,E
500736076,1063,D
500737565,1063,C
500737892,1063,B
500739235,1063,C
500753893,1063,C
500761678,1063,D
500772785,1063,C
500781466,1063,B
500782533,1063,D
500783873,1063,B
500769685,1063,A
500020183,1064,B
500020166,1064,D
500020662,1064,D
500020218,1064,A
500020204,1064,B
500020153,1064,B
500026213,1064,A
500020184,1064,C
500020193,1064,A
500020219,1064,B
500020227,1064,B
500020229,1064,B
500020235,1064,B
500020239,1064,B
500020241,1064,C
500020253,1064,B
500020272,1064,A
500020284,1064,B
500020297,1064,B
500020309,1064,D
500020321,1064,D
500020330,1064,C
500020337,1064,A
500020375,1064,B
500020379,1064,A
500020382,1064,A
500020437,1064,B
500020468,1064,B
500020482,1064,D
500020486,1064,A
500020497,1064,B
500020512,1064,A
500020533,1064,B
500020551,1064,B
500020557,1064,B
500020560,1064,C
500020575,1064,B
500020593,1064,B
500020607,1064,B
500020645,1064,C
500326204,1064,A
500027799,1064,E
500170618,1064,B
500175085,1064,A
500175771,1064,A
500177584,1064,A
500182547,1064,B
500303118,1064,B
500313913,1064,B
500337945,1064,B
500378431,1064,B
500386909,1064,B
500020558,1064,B
500020417,1064,E
500026212,1064,A
500020205,1064,B
500387119,1064,B
500388800,1064,B
500397498,1064,D
500544189,1064,A
500545568,1064,A
500563941,1064,D
500567937,1064,A
500588499,1064,C
500596391,1064,B
500598741,1064,C
500599287,1064,B
500607557,1064,B
500609056,1064,A
500625124,1064,A
500625380,1064,B
500632850,1064,B
500641028,1064,C
500649130,1064,B
500656019,1064,B
500660396,1064,B
500660554,1064,A
500662296,1064,E
500663988,1064,C
500664158,1064,B
500669809,1064,B
500745386,1064,C
500747787,1064,B
500749458,1064,B
500754061,1064,B
500759549,1064,C
500759550,1064,B
500760015,1064,A
500762092,1064,A
500762440,1064,B
500762842,1064,B
500767289,1064,B
500769870,1064,C
500770070,1064,B
500774417,1064,D
500778148,1064,B
500785763,1064,B
500795652,1064,E
500802489,1064,B
500021021,1065,C
500359876,1065,B
500020673,1065,B
500020676,1065,A
500020678,1065,B
500020679,1065,A
500020705,1065,C
500020742,1065,B
500020759,1065,A
500020762,1065,B
500020800,1065,B
500026225,1065,A
500020831,1065,B
500020845,1065,B
500020915,1065,A
500020966,1065,B
500021022,1065,A
500021142,1065,A
500026229,1065,A
500396161,1065,B
500662297,1065,A
500163382,1092,E
500163398,1092,B
500318341,1092,A
500021697,1066,B
500021686,1066,D
500021251,1066,B
500021939,1066,A
500021982,1066,E
500021827,1066,D
500378725,1066,B
500170148,1066,A
500021726,1066,D
500021198,1066,B
500021212,1066,C
500021217,1066,D
500021229,1066,E
500021233,1066,D
500021244,1066,E
500021247,1066,A
500021252,1066,D
500021254,1066,A
500021518,1066,A
500021661,1066,A
500168451,1066,C
500174557,1066,B
500184850,1066,C
500185519,1066,B
500186344,1066,A
500292693,1066,D
500308870,1066,B
500311485,1066,C
500317252,1066,B
500317253,1066,D
500317716,1066,C
500395938,1066,E
500333178,1066,D
500376513,1066,C
500386474,1066,C
500021694,1066,B
500021695,1066,E
500021696,1066,E
500021699,1066,E
500021706,1066,C
500021712,1066,E
500021719,1066,E
500021725,1066,D
500021732,1066,B
500021763,1066,C
500021775,1066,B
500026238,1066,A
500021817,1066,B
500021831,1066,D
500021838,1066,C
500021841,1066,E
500021849,1066,E
500021851,1066,E
500021855,1066,C
500021857,1066,C
500021858,1066,B
500021859,1066,B
500021864,1066,C
500021867,1066,C
500021871,1066,B
500021872,1066,B
500021881,1066,C
500021887,1066,B
500021898,1066,D
500021902,1066,E
500021917,1066,A
500021919,1066,C
500021932,1066,D
500021934,1066,E
500021935,1066,C
500021945,1066,B
500021948,1066,B
500021955,1066,B
500021968,1066,B
500021972,1066,E
500021979,1066,C
500021993,1066,C
500022020,1066,C
500022027,1066,B
500022069,1066,C
500544191,1066,C
500544194,1066,B
500548768,1066,B
500560690,1066,B
500567108,1066,B
500574567,1066,A
500598237,1066,A
500606677,1066,D
500609059,1066,E
500618026,1066,B
500628508,1066,C
500638647,1066,A
500656814,1066,A
500736727,1066,D
500737895,1066,C
500738655,1066,A
500740205,1066,B
500766370,1066,B
500767471,1066,D
500769874,1066,B
500781609,1066,B
500782348,1066,B
500782536,1066,C
500782537,1066,B
500783403,1066,C
500784872,1066,B
500788107,1066,B
500790034,1066,B
500796615,1066,B
500795653,1066,C
500003683,1071,B
500003685,1071,C
500003695,1071,D
500003696,1071,B
500003703,1071,D
500003705,1071,D
500003710,1071,E
500003715,1071,D
500003717,1071,A
500003725,1071,E
500003728,1071,A
500003729,1071,E
500003731,1071,B
500003750,1071,E
500003757,1071,D
500003761,1071,E
500003771,1071,B
500003775,1071,C
500003776,1071,A
500003779,1071,C
500003781,1071,E
500003784,1071,C
500003785,1071,D
500003791,1071,E
500003800,1071,C
500003801,1071,D
500003804,1071,E
500003817,1071,C
500003823,1071,E
500003825,1071,E
500003843,1071,B
500003846,1071,B
500003865,1071,D
500003867,1071,B
500003869,1071,C
500003870,1071,B
500003873,1071,D
500003883,1071,C
500003895,1071,E
500003898,1071,A
500003905,1071,E
500003907,1071,B
500003910,1071,C
500003919,1071,E
500003937,1071,B
500003940,1071,C
500003946,1071,E
500003956,1071,B
500003969,1071,C
500003971,1071,C
500003975,1071,C
500003979,1071,A
500003995,1071,B
500004010,1071,C
500004016,1071,C
500004017,1071,B
500004027,1071,D
500004049,1071,A
500170031,1071,D
500186407,1071,C
500300721,1071,B
500306994,1071,A
500357606,1071,A
500376070,1071,C
500378042,1071,A
500387736,1071,B
500026514,1071,A
500026515,1071,A
500029969,1071,B
500030528,1071,B
500030699,1071,A
500003990,1071,D
500004048,1071,C
500550559,1071,D
500561944,1071,B
500562665,1071,C
500563227,1071,C
500563228,1071,C
500567110,1071,C
500567642,1071,B
500585846,1071,D
500599601,1071,A
500606313,1071,B
500611378,1071,C
500638927,1071,C
500642664,1071,A
500643568,1071,B
500648443,1071,E
500652957,1071,B
500664842,1071,B
500736728,1071,B
500739239,1071,E
500740725,1071,B
500749634,1071,B
500749636,1071,C
500755043,1071,D
500760403,1071,B
500766649,1071,B
500770702,1076,B
500793930,1071,E
500797592,1071,D
500005827,1074,D
500005828,1074,C
500005843,1074,D
500005861,1074,B
500028506,1074,A
500005867,1074,C
500005881,1074,E
500005884,1074,C
500005904,1074,C
500005923,1074,D
500026551,1074,A
500005924,1074,A
500005940,1074,C
500005942,1074,C
500005957,1074,B
500005965,1074,C
500005971,1074,B
500005979,1074,A
500006021,1074,B
500006029,1074,D
500006070,1074,C
500006071,1074,E
500026556,1074,A
500030847,1074,C
500167140,1074,B
500382098,1074,A
500170033,1074,A
500008227,1074,C
500008244,1074,C
500008275,1074,A
500008279,1074,B
500008280,1074,C
500008289,1074,B
500008290,1074,B
500396825,1074,A
500557216,1074,A
500570410,1074,B
500571630,1074,A
500574568,1074,B
500588883,1074,A
500599127,1074,B
500627765,1074,A
500631468,1074,B
500726643,1074,A
500740070,1074,A
500740428,1074,B
500743526,1074,D
500745167,1074,A
500756694,1074,D
500778986,1074,B
500782880,1074,C
500782881,1074,B
500029721,1075,A
500030714,1075,D
500006219,1075,A
500029432,1075,C
500026559,1075,B
500026560,1075,A
500006266,1075,B
500006267,1075,D
500006289,1075,C
500006308,1075,B
500006323,1075,B
500026562,1075,A
500310679,1075,C
500392152,1075,B
500006503,1075,C
500026568,1075,A
500006522,1075,B
500006542,1075,D
500006573,1075,C
500006610,1075,B
500006634,1075,C
500006635,1075,C
500006658,1075,B
500006665,1075,B
500006688,1075,B
500006690,1075,B
500006706,1075,A
500006714,1075,A
500006737,1075,B
500006747,1075,C
500006768,1075,B
500006769,1075,C
500006775,1075,B
500006782,1075,D
500006785,1075,B
500006789,1075,A
500026570,1075,B
500006814,1075,B
500006844,1075,C
500006861,1075,B
500006865,1075,C
500006869,1075,B
500006876,1075,C
500006878,1075,C
500006899,1075,B
500006921,1075,B
500026574,1075,A
500006928,1075,B
500006938,1075,C
500006958,1075,C
500006962,1075,B
500006965,1075,D
500027740,1075,D
500007003,1075,B
500007009,1075,B
500007015,1075,D
500007051,1075,C
500007057,1075,D
500007067,1075,B
500007090,1075,D
500007094,1075,B
500007121,1075,C
500007128,1075,C
500007131,1075,A
500007135,1075,C
500007137,1075,B
500007145,1075,B
500007167,1075,B
500007171,1075,B
500007172,1075,E
500007177,1075,D
500007182,1075,B
500007187,1075,B
500007194,1075,B
500007208,1075,D
500026580,1075,A
500007222,1075,B
500007226,1075,B
500007227,1075,C
500007237,1075,A
500026581,1075,A
500167089,1075,A
500167090,1075,B
500169907,1075,C
500186511,1075,B
500304198,1075,C
500320128,1075,C
500392486,1075,C
500007272,1075,B
500029722,1075,C
500180751,1075,B
500316790,1075,A
500330294,1075,D
500006587,1075,A
500006437,1075,E
500006476,1075,B
500006420,1075,C
500006419,1075,A
500006467,1075,B
500006332,1075,D
500006438,1075,B
500389786,1075,C
500026564,1075,A
500006500,1075,E
500006344,1075,B
500028453,1075,C
500006411,1075,C
500170723,1075,C
500337952,1075,D
500178232,1075,B
500303295,1075,C
500007099,1075,C
500006946,1075,C
500397613,1075,A
500548047,1075,A
500549957,1075,A
500550811,1075,A
500557368,1075,A
500554590,1075,A
500554591,1075,B
500554592,1075,A
500554823,1075,C
500554824,1075,A
500554825,1075,B
500555212,1075,A
500555737,1075,A
500562459,1075,B
500566495,1075,B
500568118,1075,C
500568453,1075,B
500570413,1075,C
500570414,1075,B
500570586,1075,A
500601200,1075,D
500605303,1075,B
500610460,1075,A
500611956,1075,B
500623729,1075,A
500623937,1075,E
500627767,1075,A
500628301,1075,A
500640278,1075,E
500653094,1075,B
500648579,1075,C
500649002,1075,A
500654344,1075,B
500654902,1075,A
500658773,1075,B
500663482,1075,B
500663678,1075,C
500664000,1075,B
500664844,1075,B
500735694,1075,C
500735695,1075,B
500735698,1075,D
500739738,1075,C
500740429,1075,A
500741188,1075,B
500741998,1075,B
500742742,1075,A
500747034,1075,A
500745388,1075,C
500745539,1075,B
500747205,1075,B
500749638,1075,B
500751870,1075,C
500753749,1075,A
500764150,1075,D
500765718,1075,C
500767912,1075,D
500770073,1075,E
500771120,1075,B
500773731,1075,B
500773732,1075,B
500775798,1075,A
500776495,1075,A
500776621,1075,A
500784173,1075,B
500786300,1075,C
500786467,1075,A
500786902,1075,B
500788732,1075,C
500789292,1075,B
500796053,1075,C
500797595,1075,A
500800467,1075,A
500308877,1076,B
500186018,1076,B
500388317,1076,B
500030291,1076,A
500028293,1076,A
500026525,1076,A
500177977,1076,A
500185296,1076,D
500309116,1076,B
500307821,1076,B
500308747,1076,E
500303124,1076,A
500303125,1076,A
500304200,1076,B
500306013,1076,B
500312592,1076,B
500185860,1076,B
500308377,1076,B
500307635,1076,B
500332019,1076,B
500316791,1076,C
500333678,1076,B
500184173,1076,B
500329882,1076,D
500363818,1076,B
500375669,1076,E
500381336,1076,A
500384775,1076,D
500388319,1076,C
500307649,1076,D
500007284,1076,B
500007293,1076,B
500007297,1076,C
500007316,1076,A
500007325,1076,D
500007328,1076,E
500007333,1076,A
500007334,1076,B
500007352,1076,D
500007356,1076,B
500007367,1076,B
500007393,1076,B
500007407,1076,D
500007417,1076,B
500026588,1076,A
500007420,1076,C
500007425,1076,A
500007430,1076,D
500007431,1076,C
500007438,1076,C
500007440,1076,D
500007442,1076,A
500007445,1076,C
500007450,1076,B
500007456,1076,C
500007465,1076,C
500007468,1076,C
500007473,1076,B
500007487,1076,C
500007495,1076,B
500007503,1076,B
500007504,1076,C
500007517,1076,B
500007522,1076,C
500007525,1076,C
500007526,1076,B
500007537,1076,B
500007544,1076,B
500007590,1076,B
500007592,1076,B
500007597,1076,D
500007607,1076,D
500007617,1076,B
500007619,1076,D
500007629,1076,B
500007640,1076,C
500007648,1076,D
