             BARCODE  INDEX     DATE     S.TIME    E.TIME   CYCLE             JOB        RESULT       USER          LOTINFO        MACHINE              SIDE        ,,,,,,,,,,,,,,,,,,,,
                M4634596 24878 11/10/2020   16:56:38  16:56:46      8   A5E41637164-04-TOP     GOOD           SV              KOHYOUNG T,,,,,,,,,,,,,,,,,,,,
Component ID,Volume(%),Height(um),Area(%),OffsetX(%),OffsetY(%),Volume(um3),Area(um2),Result,PinNumber,Pad Verification,Shape,Library_Name,Vol_Min(%),Vol_Max(%),Height_Low(um),Height_High(um),Area_Min(%),Area_Max(%),OffsetX_Error(mm),OffsetY_Error(mm)
1:00,83.225,122.641,101.791,1.727,0.09,52286160,426336,GOOD,,,57.5um,PART10,45,200,60,230,60,170,0.18,0.18
1:C286_01,92.705,110.585,100.598,-0.426,0.12,217689400,1968527,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C286_01,97.118,113.88,102.337,-0.669,-0.343,228050600,2002550,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R203_01,103.913,121.154,102.923,0.165,-1.036,142649100,1177416,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:00,85.749,111.429,92.345,1.236,1.002,49359900,442973,GOOD,,,0.0um,PART1,45,200,60,230,60,170,0.18,0.18
1:00,86.079,112.309,91.974,0.1,-0.308,49550300,441198,GOOD,,,0.0um,PART1,45,200,60,230,60,170,0.18,0.18
1:C1103_01,95.316,117.7,97.178,0.342,0.039,142022400,1206643,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C1103_01,88.053,111.1,95.107,-0.54,-0.408,131201200,1180934,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:L903_01,98.674,115.693,102.348,0.643,0.47,282009200,2437571,GOOD,4,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:L903_01,108.177,124.502,104.266,-0.194,0.109,309170100,2483261,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:X130_01,83.939,139.25,72.336,-0.89,0.034,339115100,2435306,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:X130_01,90.787,148.779,73.226,-0.851,-0.217,366780600,2465269,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:X130_01,90.101,147.846,73.131,-0.802,0.184,364010800,2462090,GOOD,3,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:X130_01,86.521,141.533,73.358,-0.742,-0.067,349546100,2469725,GOOD,4,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:X130_01,88.437,145.061,73.158,-0.67,-0.317,357286100,2463012,GOOD,5,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:X130_01,95.623,155.097,73.985,-0.589,0.085,386318800,2490829,GOOD,6,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:X130_01,96.399,155.958,74.173,-0.494,-0.164,389452200,2497163,GOOD,7,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:X130_01,89.177,144.729,73.94,-0.388,-0.414,360275700,2489309,GOOD,8,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C212_01,90.986,119.558,91.322,0.207,-0.139,52374560,438068,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C212_01,86.895,114.916,90.739,-0.991,-0.867,50019930,435274,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C902_01,93.751,113.913,98.761,-0.438,0.938,220145000,1932575,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:00,96.351,125.887,91.845,-0.564,-2.253,55462860,440578,GOOD,,,0.0um,PART1,45,200,60,230,60,170,0.18,0.18
1:00,92.399,120.523,91.998,-0.574,-1.406,53187840,441309,GOOD,,,0.0um,PART1,45,200,60,230,60,170,0.18,0.18
1:00,93.53,120.666,93.014,-0.197,-0.946,53839300,446185,GOOD,,,0.0um,PART1,45,200,60,230,60,170,0.18,0.18
1:00,85.043,124.268,102.653,-0.881,1.394,53428340,429945,GOOD,,,56.2um,PART10,45,200,60,230,60,170,0.18,0.18
1:00,87.003,123.483,105.687,0.114,0.117,54659680,442650,GOOD,,,58.3um,PART10,45,200,60,230,60,170,0.18,0.18
1:00,79.665,117.716,101.513,-0.837,0.449,50049200,425169,GOOD,,,48.5um,PART10,45,200,60,230,60,170,0.18,0.18
1:V902_01,99.584,116.697,102.403,-0.023,-0.252,622096200,5330884,GOOD,A,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C296_01,94.336,116.241,97.387,0.361,0.483,221518000,1905684,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C296_01,95.156,116.812,97.752,0.235,0.023,223443000,1912837,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:00,80.307,116.411,103.479,0.692,1.854,50452890,433405,GOOD,,,42.8um,PART10,45,200,60,230,60,170,0.18,0.18
1:H241_01,100.96,118.632,102.124,0.279,3.235,61900090,521782,GOOD,K,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H240_01,104.348,123.43,101.449,0.281,2.26,63977290,518329,GOOD,K,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H200_01,100.564,116.364,103.707,-0.611,-1.218,61657110,529866,GOOD,K,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H201_01,96.273,114.805,100.63,-0.479,-2.174,59026310,514146,GOOD,K,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R288_01,96.494,111.218,104.114,-0.223,0.481,132465400,1191048,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R288_01,99.193,120.331,98.921,1.296,-0.041,136170300,1131634,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C412_01,101.827,124.517,98.133,0.774,-1.902,28671530,230262,GOOD,1,,69.1um,,45,200,60,230,60,170,0.18,0.18
1:C412_01,94.028,121.332,92.996,2.872,1.086,26475630,218209,GOOD,2,,64.9um,,45,200,60,230,60,170,0.18,0.18
1:U280_01,108.655,125.118,104.21,-8.805,0.416,50328660,402251,GOOD,14,,75.2um,,45,200,60,230,60,170,0.18,0.18
1:U280_01,104.651,125.146,100.348,-7.308,0.238,48474160,387341,GOOD,13,,76.5um,,45,200,60,230,60,170,0.18,0.18
1:U280_01,108.227,125.827,103.215,-6.254,0.061,50130370,398407,GOOD,12,,79.1um,,45,200,60,230,60,170,0.18,0.18
1:U280_01,107.608,123.454,104.598,-7.753,-0.117,49843980,403746,GOOD,11,,71.3um,,45,200,60,230,60,170,0.18,0.18
1:U280_01,104.782,121.477,103.507,-6.105,-0.295,48534770,399537,GOOD,10,,88.2um,,45,200,60,230,60,170,0.18,0.18
1:U280_01,100.036,117.634,102.048,-4.986,1.008,46336740,393906,GOOD,9,,91.6um,,45,200,60,230,60,170,0.18,0.18
1:U280_01,106.346,124.813,102.245,-5.108,0.83,49259290,394664,GOOD,8,,83.1um,,45,200,60,230,60,170,0.18,0.18
1:C284_01,87.812,117.069,90.011,0.7,0.449,50547860,431779,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C284_01,83.214,113.127,88.269,0.811,-0.094,47900670,423423,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R203_01,103.645,122.384,101.626,-0.492,0.527,142281400,1162580,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C28_01,75.803,105.29,86.394,0.927,1.309,43634840,414426,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C28_01,79.469,108.563,87.841,-0.416,0.754,45745360,421371,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H241_01,102.639,119.558,103.018,0.784,3.464,62929400,526349,GOOD,A,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H240_01,103.846,124.583,100.026,0.787,2.497,63669310,511059,GOOD,A,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H200_01,103.662,119.983,103.677,-0.069,-0.87,63556700,529713,GOOD,A,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H201_01,94.656,112.152,101.28,0.065,-1.82,58034870,517468,GOOD,A,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:00,85.16,115.032,111.047,-0.787,1.663,53501450,465099,GOOD,,,40.4um,PART10,45,200,60,230,60,170,0.18,0.18
1:R289_01,104.457,127.793,98.087,1.172,-0.311,52500000,410821,GOOD,2,,61.1um,,45,200,60,230,60,170,0.18,0.18
1:R617_01,107.736,124.155,104.131,0.488,0.843,54148060,436134,GOOD,1,,60.2um,,45,200,60,230,60,170,0.18,0.18
1:R616_01,102.938,124.396,99.3,0.427,-1.979,51736420,415902,GOOD,1,,60.3um,,45,200,60,230,60,170,0.18,0.18
1:N200_01,104.703,124.148,101.204,4.183,-0.377,48498080,390647,GOOD,28,,80.5um,,45,200,60,230,60,170,0.18,0.18
1:N200_01,103.89,130.773,95.332,1.722,-0.554,48121860,367979,GOOD,27,,114.4um,,45,200,60,230,60,170,0.18,0.18
1:N200_01,101.55,125.779,96.884,5.251,-0.731,47037720,373973,GOOD,26,,84.1um,,45,200,60,230,60,170,0.18,0.18
1:N200_01,103.166,119.657,103.462,2.767,-0.907,47786170,399361,GOOD,25,,95.1um,,45,200,60,230,60,170,0.18,0.18
1:N200_01,101.506,115.563,105.403,5.608,-1.083,47017430,406856,GOOD,24,,99.9um,,45,200,60,230,60,170,0.18,0.18
1:N200_01,99.863,112.816,106.222,3.165,-1.259,46256430,410017,GOOD,23,,112.1um,,45,200,60,230,60,170,0.18,0.18
1:N200_01,94.89,112.334,101.366,6.376,-1.436,43953080,391272,GOOD,22,,83.4um,,45,200,60,230,60,170,0.18,0.18
1:N200_01,97.942,116.35,101.015,3.246,-0.129,45366830,389918,GOOD,21,,71.2um,,45,200,60,230,60,170,0.18,0.18
1:N200_01,96.325,120.262,96.116,6.799,-0.304,44617680,371005,GOOD,20,,78.7um,,45,200,60,230,60,170,0.18,0.18
1:N200_01,100.982,119.854,101.106,3.679,-0.48,46774790,390266,GOOD,19,,72.5um,,45,200,60,230,60,170,0.18,0.18
1:N200_01,97.129,124.299,93.77,6.911,-0.655,44990100,361950,GOOD,18,,76.2um,,45,200,60,230,60,170,0.18,0.18
1:N200_01,98.91,119.831,99.05,3.807,-0.83,45815060,382332,GOOD,17,,79.5um,,45,200,60,230,60,170,0.18,0.18
1:N200_01,97.898,120.216,97.722,7.384,-1.005,45346280,377207,GOOD,16,,77.2um,,45,200,60,230,60,170,0.18,0.18
1:N200_01,103.367,124.823,99.373,4.291,-1.179,47879380,383578,GOOD,15,,78.1um,,45,200,60,230,60,170,0.18,0.18
1:C17_01,94.753,126.135,90.145,1.346,-0.774,54543150,432420,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C618_01,88.867,121.575,87.716,0.811,-1.898,51155120,420772,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C617_01,86.951,118.511,88.044,0.73,-0.718,50052220,422344,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C1107_01,94.038,111.741,100.988,-0.315,-0.142,389989700,3490124,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C1107_01,87.144,104.981,99.611,-0.725,-0.474,361401100,3442528,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C902_01,96.371,120.857,95.688,0.407,1.166,226296700,1872438,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R1106_01,109.7,122.989,107.034,-0.312,-0.356,150594000,1224453,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C1108_01,98.231,121.238,97.227,-0.473,2.933,56544940,466396,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:L901_01,116.389,122.717,113.812,-0.247,-0.511,454049700,3699968,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C24_01,86.812,116.439,89.466,-0.97,-0.684,49971760,429165,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C24_01,83.546,112.884,88.813,-1.03,-0.132,48092060,426031,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H251_01,102.976,121.313,101.861,-0.804,3.527,63135800,520438,GOOD,K,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H250_01,103.081,124.125,99.656,-0.8,2.57,63200340,509169,GOOD,K,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H210_01,102.629,119.554,103.012,-1.62,-0.671,62923370,526317,GOOD,K,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H211_01,100.882,117.867,102.707,-1.484,-1.614,61851980,524761,GOOD,K,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:N281_01,97.954,115.976,101.353,0.06,0.168,117855000,1016205,GOOD,7,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:N281_01,95.534,113.628,100.891,-1.603,-0.098,114942500,1011565,GOOD,6,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:N281_01,97.44,118.053,99.048,-1.66,-0.364,117236500,993089,GOOD,5,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:N280_01,97.879,115.054,102.086,-1.771,-0.79,117764200,1023552,GOOD,8,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:N280_01,97.692,117.292,99.947,0.028,0.085,117539500,1002107,GOOD,7,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:N280_01,99.932,118.602,101.109,-1.595,-0.181,120234000,1013760,GOOD,6,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:N280_01,88.352,106.723,99.343,-1.496,-0.448,106301400,996050,GOOD,5,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:N281_01,98.486,116.206,101.702,-1.818,-0.708,118494700,1019699,GOOD,8,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:00,84.835,111.248,91.509,-0.141,-0.615,48834140,438966,GOOD,,,0.0um,PART1,45,200,60,230,60,170,0.18,0.18
1:00,87.69,126.823,82.972,-0.68,-1.732,50477480,398015,GOOD,,,0.0um,PART1,45,200,60,230,60,170,0.18,0.18
1:00,90.236,123.807,87.462,-0.757,-0.537,51943250,419551,GOOD,,,0.0um,PART1,45,200,60,230,60,170,0.18,0.18
1:V903_01,98.383,114.128,103.445,-0.224,-0.145,509645000,4465569,GOOD,K,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:00,85.452,126.223,101.548,-0.308,-0.19,53684900,425317,GOOD,,,55.2um,PART10,45,200,60,230,60,170,0.18,0.18
1:00,82.535,118.293,104.657,-0.98,1.046,51852350,438339,GOOD,,,53.1um,PART10,45,200,60,230,60,170,0.18,0.18
1:00,79.989,119.681,100.253,-1.039,-1.76,50253090,419892,GOOD,,,45.5um,PART10,45,200,60,230,60,170,0.18,0.18
1:D1_01,85.237,124.869,81.914,-4.091,-0.008,30553210,244683,GOOD,80,,92.3um,,45,200,60,230,60,170,0.18,0.18
1:D1_01,89.079,114.969,92.977,-4.286,-0.148,31930280,277729,GOOD,79,,65.1um,,45,200,60,230,60,170,0.18,0.18
1:D1_01,90.488,123.257,88.097,-3.091,-0.288,32435550,263153,GOOD,78,,53.0um,,45,200,60,230,60,170,0.18,0.18
1:D1_01,90.695,124.723,87.26,-3.451,-0.428,32509560,260654,GOOD,77,,83.8um,,45,200,60,230,60,170,0.18,0.18
1:D1_01,88.378,116.836,90.771,-3.378,0.915,31679160,271142,GOOD,76,,69.6um,,45,200,60,230,60,170,0.18,0.18
1:D1_01,87.734,112.143,93.881,-3.688,0.775,31448240,280430,GOOD,75,,61.0um,,45,200,60,230,60,170,0.18,0.18
1:D1_01,84.541,111.179,91.249,-3.658,0.635,30303840,272569,GOOD,74,,64.6um,,45,200,60,230,60,170,0.18,0.18
1:D1_01,90.348,127.103,85.299,-3.572,0.495,32385360,254796,GOOD,73,,85.8um,,45,200,60,230,60,170,0.18,0.18
1:D1_01,88.408,123.658,85.793,-2.616,0.356,31689820,256270,GOOD,72,,55.1um,,45,200,60,230,60,170,0.18,0.18
1:D1_01,87.712,118.908,88.518,-2.525,0.216,31440570,264412,GOOD,71,,65.8um,,45,200,60,230,60,170,0.18,0.18
1:D1_01,84.326,119.373,84.769,-2.86,0.076,30226710,253213,GOOD,70,,61.7um,,45,200,60,230,60,170,0.18,0.18
1:D1_01,83.135,121.165,82.336,-2.764,-0.063,29799910,245946,GOOD,69,,68.7um,,45,200,60,230,60,170,0.18,0.18
1:D1_01,88.541,126.381,84.07,-3.102,-0.203,31737390,251125,GOOD,68,,62.3um,,45,200,60,230,60,170,0.18,0.18
1:D1_01,88.77,122.165,87.197,-2.992,-0.343,31819480,260464,GOOD,67,,65.8um,,45,200,60,230,60,170,0.18,0.18
1:D1_01,89.387,120.111,89.304,-2.886,-0.483,32040690,266760,GOOD,66,,54.4um,,45,200,60,230,60,170,0.18,0.18
1:D1_01,89.69,123.033,87.479,-1.906,-0.621,32149430,261307,GOOD,65,,68.3um,,45,200,60,230,60,170,0.18,0.18
1:D1_01,86.312,124.068,83.482,-2.221,0.721,30938490,249368,GOOD,64,,65.9um,,45,200,60,230,60,170,0.18,0.18
1:D1_01,91.544,123.225,89.148,-2.104,0.582,32814020,266294,GOOD,63,,50.6um,,45,200,60,230,60,170,0.18,0.18
1:D1_01,90.741,124.809,87.244,-1.976,0.442,32526070,260606,GOOD,62,,63.1um,,45,200,60,230,60,170,0.18,0.18
1:D1_01,89.399,123.621,86.78,-2.289,0.303,32045130,259221,GOOD,61,,54.7um,,45,200,60,230,60,170,0.18,0.18
1:R1114_01,98.287,117.052,100.763,0.103,-1.074,49399200,422028,GOOD,2,,37.5um,,45,200,60,230,60,170,0.18,0.18
1:C1109_01,99.227,121.397,98.086,-0.007,-0.208,233004700,1919370,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R265_01,106.677,124.365,102.933,0.992,1.13,53615840,431117,GOOD,1,,63.7um,,45,200,60,230,60,170,0.18,0.18
1:00,87.394,117.819,89.012,0.023,3.281,50307190,426987,GOOD,,,0.0um,PART1,45,200,60,230,60,170,0.18,0.18
1:R1106_01,108.892,121.962,107.14,0.255,-0.134,149484400,1225665,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H251_01,99.414,122.347,97.507,-0.294,1.778,60952120,498191,GOOD,A,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H250_01,102.585,120.452,102.2,-0.289,0.83,62896280,522169,GOOD,A,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H210_01,103.499,119.573,103.869,-1.078,-2.302,63456680,530695,GOOD,A,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H211_01,94.976,110.699,102.955,-0.941,-3.239,58230950,526028,GOOD,A,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:00,82.509,124.505,99.404,0.623,-1.184,51836070,416337,GOOD,,,58.9um,PART10,45,200,60,230,60,170,0.18,0.18
1:R1113_01,99.258,121.279,98.212,0.79,2.84,49887200,411344,GOOD,1,,46.4um,,45,200,60,230,60,170,0.18,0.18
1:N1_01,113.156,133.173,101.962,0.169,1.712,136144700,1022313,GOOD,5,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:N1_01,105.859,127.012,100.015,0.312,-1.142,127365800,1002783,GOOD,4,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R287_01,109.555,127.545,103.074,0.344,-1.901,55062210,431708,GOOD,2,,48.0um,,45,200,60,230,60,170,0.18,0.18
1:00,87.641,128.161,102.576,1.657,-0.769,55060580,429622,GOOD,,,47.2um,PART10,45,200,60,230,60,170,0.18,0.18
1:00,106.779,130.749,98,0.209,0.935,38275020,292736,GOOD,,,78.5um,PART22,45,200,60,230,60,170,0.18,0.18
1:00,100.685,116.392,103.806,-0.007,-3.141,36090470,310078,GOOD,,,54.4um,PART22,45,200,60,230,60,170,0.18,0.18
1:R260_01,102.579,115.001,107.038,-1.479,-0.316,140817700,1224490,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R260_01,99.031,115.618,102.785,0.033,-0.713,135947800,1175839,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:00,104.248,127.48,98.131,0.335,1.894,37367620,293126,GOOD,,,77.9um,PART22,45,200,60,230,60,170,0.18,0.18
1:00,98.129,115.771,101.714,0.123,-2.522,35174460,303828,GOOD,,,54.0um,PART22,45,200,60,230,60,170,0.18,0.18
1:L901_01,110.06,121.556,108.651,-0.026,-0.903,429360000,3532203,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R281_01,101.319,123.48,98.464,-0.264,-0.737,50923020,412399,GOOD,1,,51.4um,,45,200,60,230,60,170,0.18,0.18
1:U280_01,110.021,121.963,108.251,-8.141,0.511,50961710,417847,GOOD,1,,64.8um,,45,200,60,230,60,170,0.18,0.18
1:U280_01,108.29,126.765,102.511,-8.704,0.342,50159640,395689,GOOD,2,,66.9um,,45,200,60,230,60,170,0.18,0.18
1:U280_01,101.308,118.979,102.177,-6.155,0.172,46925660,394402,GOOD,3,,72.4um,,45,200,60,230,60,170,0.18,0.18
1:U280_01,101.618,115.724,105.374,-5.269,0.001,47069480,406741,GOOD,4,,68.3um,,45,200,60,230,60,170,0.18,0.18
1:U280_01,108.042,125.432,103.364,-6.375,-0.17,50045000,398982,GOOD,5,,91.5um,,45,200,60,230,60,170,0.18,0.18
1:U280_01,103.995,122.042,102.255,-5.244,1.141,48170310,394703,GOOD,6,,67.0um,,45,200,60,230,60,170,0.18,0.18
1:U280_01,103.053,121.198,102.035,-4.366,0.97,47734120,393854,GOOD,7,,63.4um,,45,200,60,230,60,170,0.18,0.18
1:H261_01,100.523,120.193,100.362,0.291,1.851,61632290,512776,GOOD,K,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H260_01,100.082,122.787,97.81,0.298,0.913,61361780,499741,GOOD,K,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H220_01,97.41,116.662,100.197,-0.46,-2.092,59723330,511936,GOOD,K,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H221_01,95.508,113.048,101.381,-0.32,-3.024,58556990,517982,GOOD,K,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C283_01,92.761,128.86,86.383,-0.207,-1.56,53396220,414375,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R1105_01,109.4,119.224,110.112,0.71,-0.02,150181500,1259662,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:N1_01,104.244,126.864,98.603,-0.729,0.171,125422100,988631,GOOD,6,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:N1_01,101.277,121.002,100.438,-0.585,-2.66,121852600,1007030,GOOD,3,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R1105_01,106.373,123.22,103.593,0.986,-0.405,146026300,1185083,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:00,102.819,126.813,97.296,0.463,1.557,36855590,290631,GOOD,,,84.1um,PART22,45,200,60,230,60,170,0.18,0.18
1:00,97.192,117.334,99.401,0.253,-2.815,34838630,296918,GOOD,,,70.7um,PART22,45,200,60,230,60,170,0.18,0.18
1:00,96.532,117.378,98.689,2.16,1.262,28479410,242631,GOOD,,,49.0um,PART6,45,200,60,230,60,170,0.18,0.18
1:00,88.099,109.933,96.167,-0.354,-0.018,25991530,236432,GOOD,,,60.3um,PART6,45,200,60,230,60,170,0.18,0.18
1:C1109_01,95.301,120.381,95,-0.465,-0.02,223785400,1858984,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R205_01,103.843,120.762,103.187,-2.071,-0.232,52191290,432183,GOOD,1,,54.7um,,45,200,60,230,60,170,0.18,0.18
1:R205_01,102.211,122.537,100.094,-2.152,-0.739,51371040,419228,GOOD,2,,50.0um,,45,200,60,230,60,170,0.18,0.18
1:00,78.523,121.094,97.268,-0.695,2.727,49332270,407390,GOOD,,,39.6um,PART10,45,200,60,230,60,170,0.18,0.18
1:00,84.591,128.237,98.946,0.864,-1.767,53144010,414420,GOOD,,,35.4um,PART10,45,200,60,230,60,170,0.18,0.18
1:00,101.164,126.518,95.952,0.59,1.652,36262270,286617,GOOD,,,71.4um,PART22,45,200,60,230,60,170,0.18,0.18
1:00,95.71,117.603,97.661,0.383,-2.673,34307220,291721,GOOD,,,59.1um,PART22,45,200,60,230,60,170,0.18,0.18
1:R89_01,95.774,109.558,104.902,2.048,0.403,48136010,439366,GOOD,2,,49.4um,,45,200,60,230,60,170,0.18,0.18
1:R89_01,94.189,114.555,98.666,2.117,-0.156,47339160,413245,GOOD,1,,50.7um,,45,200,60,230,60,170,0.18,0.18
1:V903_01,95.997,112.981,101.96,0.567,-0.088,497284800,4401475,GOOD,A,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:00,99.019,116.789,101.742,2.57,1.423,29213140,250136,GOOD,,,61.0um,PART6,45,200,60,230,60,170,0.18,0.18
1:00,90.871,111.214,98.05,0.057,0.147,26809080,241060,GOOD,,,60.7um,PART6,45,200,60,230,60,170,0.18,0.18
1:R1001_01,100.799,119.776,100.988,0.01,-0.432,138375200,1155284,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C293_01,95.005,120.907,94.293,0.457,-0.892,223090500,1845147,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R901_01,100.353,118.105,101.964,-0.422,2.842,50437460,427058,GOOD,1,,58.1um,,45,200,60,230,60,170,0.18,0.18
1:00,100.194,124.309,96.721,0.717,1.746,35914490,288914,GOOD,,,69.3um,PART22,45,200,60,230,60,170,0.18,0.18
1:00,95.075,111.972,101.892,0.513,-2.533,34079740,304361,GOOD,,,61.9um,PART22,45,200,60,230,60,170,0.18,0.18
1:C1031_01,89.443,120.191,89.301,0.71,1.275,51486410,428372,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R291_01,108.977,127.092,102.896,0.692,1.179,54771820,430963,GOOD,2,,51.8um,,45,200,60,230,60,170,0.18,0.18
1:R286_01,104.61,127.05,98.805,1.17,-0.232,52576700,413827,GOOD,2,,61.0um,,45,200,60,230,60,170,0.18,0.18
1:N200_01,100.51,119.632,100.82,4.986,-0.046,46556170,389163,GOOD,1,,86.2um,,45,200,60,230,60,170,0.18,0.18
1:N200_01,95.921,114.85,100.222,1.939,-0.219,44430380,386855,GOOD,2,,55.8um,,45,200,60,230,60,170,0.18,0.18
1:N200_01,98.364,118.82,99.341,5.478,-0.392,45562130,383454,GOOD,3,,85.2um,,45,200,60,230,60,170,0.18,0.18
1:N200_01,97.136,115.997,100.489,3.003,-0.564,44993400,387886,GOOD,4,,65.1um,,45,200,60,230,60,170,0.18,0.18
1:N200_01,98.33,115.634,102.043,6.547,-0.736,45546350,393885,GOOD,5,,52.3um,,45,200,60,230,60,170,0.18,0.18
1:N200_01,97.885,112.632,104.288,3.423,-0.909,45340190,402551,GOOD,6,,71.4um,,45,200,60,230,60,170,0.18,0.18
1:N200_01,97.614,115.097,101.772,6.644,-1.081,45214530,392839,GOOD,7,,69.4um,,45,200,60,230,60,170,0.18,0.18
1:N200_01,98.305,115.6,102.046,3.526,0.23,45534560,393898,GOOD,8,,54.7um,,45,200,60,230,60,170,0.18,0.18
1:N200_01,96.743,115.336,100.655,7.092,0.058,44811080,388526,GOOD,9,,67.5um,,45,200,60,230,60,170,0.18,0.18
1:N200_01,99.139,122.216,97.341,3.985,-0.113,45921130,375736,GOOD,10,,78.3um,,45,200,60,230,60,170,0.18,0.18
1:N200_01,97.686,122.746,95.501,7.231,-0.285,45248100,368633,GOOD,11,,77.9um,,45,200,60,230,60,170,0.18,0.18
