             BARCODE  INDEX     DATE     S.TIME    E.TIME   CYCLE             JOB        RESULT       USER          LOTINFO        MACHINE        
                MN635582 24566 11/10/2020   11:54:09  11:54:15      6   A5E41637164-04-BOT     FAIL           SV              KOHYOUNG
Component ID,Volume(%),Height(um),Area(%),OffsetX(%),OffsetY(%),Volume(um3),Area(um2),Result,PinNumber,Pad Verification,Shape,Library_Name,Vol_Min(%),Vol_Max(%),Height_Low(um),Height_High(um),Area_Min(%),Area_Max(%),OffsetX_Error(mm),OffsetY_Error(mm),
1:,117.116,135.579,103.658,-0.212,-1.866,34552060,254848,GOOD,,,51.7um,PART2,45,190,60,230,60,170,0.18,0.18,
1:,113.884,124.717,109.577,-1.485,-2.922,33598710,269399,GOOD,,,57.9um,PART2,45,190,60,230,60,170,0.18,0.18,
1:C81_01,88.785,113.359,93.986,-2.014,0.124,51107490,450845,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C81_01,88.464,120.156,88.349,-1.769,-0.583,50922780,423807,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C922_01,98.025,119.513,98.424,0.263,0.227,230274400,1926769,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C908_01,93.660,114.990,97.740,-0.166,1.082,220020400,1913390,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R1112_01,102.024,115.701,105.815,-0.884,-0.918,51276990,443187,GOOD,1,,40.5um,,45,190,60,230,60,170,0.18,0.18,
1:R1112_01,87.104,99.331,105.229,-0.937,-2.190,43778490,440734,GOOD,2,,39.2um,,45,190,60,230,60,170,0.18,0.18,
1:C722_01,83.706,106.356,94.445,1.466,0.194,124322000,1168924,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C722_01,86.550,107.497,96.617,0.484,0.010,128545600,1195808,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C616_01,79.494,105.887,90.090,2.707,-0.388,45759760,432156,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C616_01,87.421,118.007,88.898,1.127,-0.989,50322580,426438,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:,122.720,137.726,106.925,0.190,-3.117,36205370,262880,GOOD,,,52.5um,PART2,45,190,60,230,60,170,0.18,0.18,
1:,120.692,137.993,104.955,-1.083,-3.025,35607010,258035,GOOD,,,64.1um,PART2,45,190,60,230,60,170,0.18,0.18,
1:C1110_01,96.383,127.741,90.542,0.374,-0.781,55481320,434327,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:,114.943,131.854,104.609,0.594,-2.076,33911000,257186,GOOD,,,50.1um,PART2,45,190,60,230,60,170,0.18,0.18,
1:,113.948,129.183,105.847,-0.678,-2.836,33617400,260230,GOOD,,,57.5um,PART2,45,190,60,230,60,170,0.18,0.18,
1:C615_01,96.086,124.818,92.377,0.233,-1.787,55310670,443130,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C610_01,86.261,116.439,88.899,0.622,-2.235,49655140,426447,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R601_01,113.203,127.900,106.210,0.816,-1.430,56895610,444843,GOOD,1,,58.6um,,45,190,60,230,60,170,0.18,0.18,
1:,113.741,133.839,101.980,1.382,0.550,33556550,250722,GOOD,,,53.6um,PART2,45,190,60,230,60,170,0.18,0.18,
1:,110.935,128.543,103.563,1.560,-1.465,32728730,254613,GOOD,,,58.1um,PART2,45,190,60,230,60,170,0.18,0.18,
1:R614_01,113.443,129.837,104.848,-1.331,-2.325,57016460,439137,GOOD,2,,53.4um,,45,190,60,230,60,170,0.18,0.18,
1:,88.492,116.099,91.465,-0.958,-0.596,50939200,438755,GOOD,,,0.0um,PART5,45,190,60,230,60,170,0.18,0.18,
1:C901_01,97.385,119.689,97.638,-0.229,-0.604,228771800,1911381,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:,109.211,127.406,102.863,1.826,0.393,32220000,252893,GOOD,,,48.1um,PART2,45,190,60,230,60,170,0.18,0.18,
1:,106.091,126.682,100.495,2.005,-0.902,31299340,247070,GOOD,,,53.7um,PART2,45,190,60,230,60,170,0.18,0.18,
1:X150_01,95.041,152.457,74.807,0.710,-0.039,237421000,1557295,GOOD,4,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:X150_01,90.014,147.212,73.374,0.063,-0.106,224863000,1527474,GOOD,14,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:X150_01,90.446,145.049,74.827,0.719,0.119,225942500,1557703,GOOD,8,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:X150_01,87.765,142.363,73.979,0.792,-0.269,219246000,1540054,GOOD,10,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:X150_01,98.012,153.589,76.577,0.198,0.058,244843900,1594147,GOOD,18,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:X150_01,91.421,145.841,75.223,0.556,-0.429,228379600,1565955,GOOD,6,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:X150_01,96.243,155.170,74.429,0.877,-0.657,240425200,1549429,GOOD,12,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:X150_01,98.723,160.267,73.919,0.985,-0.494,246620100,1538808,GOOD,16,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:X150_01,90.329,144.625,74.949,1.584,0.351,225652200,1560254,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C614_01,90.342,118.500,91.486,-1.502,1.473,52004270,438855,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:,87.848,115.667,91.139,-1.204,-1.618,50568360,437190,GOOD,,,0.0um,PART5,45,190,60,230,60,170,0.18,0.18,
1:,88.141,117.554,89.975,-0.807,-2.039,50737070,431608,GOOD,,,0.0um,PART5,45,190,60,230,60,170,0.18,0.18,
1:C908_01,91.309,112.010,97.822,-0.634,1.372,214497600,1914990,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C922_01,90.116,110.924,97.490,-0.173,0.505,211696400,1908481,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:X161_01,99.691,151.192,79.124,-1.341,0.467,213016700,1408913,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:X161_01,96.943,153.740,75.667,-1.426,-0.292,207144000,1347363,GOOD,6,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:X161_01,81.283,129.086,75.561,-1.101,-0.354,173682400,1345476,GOOD,16,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:X161_01,87.512,141.496,74.217,-1.451,0.087,186992000,1321536,GOOD,4,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:X161_01,95.799,150.678,76.294,-1.390,0.242,204699600,1358524,GOOD,8,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:X161_01,95.402,148.465,77.110,-1.396,-0.514,203851300,1373058,GOOD,12,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:X161_01,82.095,129.390,76.137,-1.195,0.023,175418400,1355730,GOOD,14,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:X161_01,84.508,133.296,76.079,-0.993,0.183,180574900,1354695,GOOD,18,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:X161_01,94.255,152.070,74.378,-0.850,-0.567,201401800,1324402,GOOD,22,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:X161_01,89.860,142.381,75.735,-0.868,-0.192,192010300,1348563,GOOD,20,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:X161_01,89.409,142.323,75.385,-1.338,-0.136,191046200,1342340,GOOD,10,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R613_01,112.325,128.862,104.600,0.295,-0.863,56454410,438099,GOOD,2,,57.1um,,45,190,60,230,60,170,0.18,0.18,
1:,112.547,132.469,101.953,-0.502,-1.031,56566130,427014,GOOD,,,59.0um,PART3,45,190,60,230,60,170,0.18,0.18,
1:,113.705,126.372,107.972,-0.749,-2.340,57148200,452220,GOOD,,,65.4um,PART3,45,190,60,230,60,170,0.18,0.18,
1:,110.707,128.410,103.457,-0.591,-1.047,32661400,254353,GOOD,,,56.3um,PART2,45,190,60,230,60,170,0.18,0.18,
1:,104.587,126.418,99.278,-0.410,-0.621,30855870,244079,GOOD,,,69.3um,PART2,45,190,60,230,60,170,0.18,0.18,
1:,109.582,127.979,102.750,-0.148,-1.197,32329450,252615,GOOD,,,54.0um,PART2,45,190,60,230,60,170,0.18,0.18,
1:,104.579,129.619,96.818,0.035,-0.480,30853390,238031,GOOD,,,64.1um,PART2,45,190,60,230,60,170,0.18,0.18,
1:,90.483,116.161,93.473,-0.938,1.651,52085110,448386,GOOD,,,0.0um,PART5,45,190,60,230,60,170,0.18,0.18,
1:C904_01,101.154,123.883,97.983,0.231,0.507,150235500,1212721,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:,111.094,127.952,104.190,0.886,-1.057,55835740,436382,GOOD,,,45.3um,PART3,45,190,60,230,60,170,0.18,0.18,
1:C636_01,83.541,108.285,92.579,0.470,-1.257,48088890,444096,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C635_01,84.577,113.567,89.367,0.704,-2.879,48685270,428692,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C621_01,82.747,101.973,97.374,0.856,-0.382,47631820,467101,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C621_01,84.195,105.916,95.390,0.990,1.023,48465350,457581,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C402_01,96.354,110.717,104.433,0.315,1.710,27130440,245044,GOOD,2,,51.3um,,45,190,60,230,60,170,0.18,0.18,
1:C402_01,96.780,121.016,95.967,0.820,1.013,27250400,225180,GOOD,1,,47.9um,,45,190,60,230,60,170,0.18,0.18,
1:C907_01,94.954,120.811,94.316,-1.217,-2.429,54658830,452431,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:,113.084,147.947,91.722,3.073,3.315,31841040,215219,GOOD,,,81.6um,PART9,45,190,60,230,60,170,0.18,0.18,
1:R292_01,106.100,129.500,98.316,1.181,-3.127,53325570,411781,GOOD,2,,44.3um,,45,190,60,230,60,170,0.18,0.18,
1:C904_01,105.292,126.936,99.539,-0.460,-0.428,156381800,1231979,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:,89.536,114.154,94.121,1.020,-1.108,51539960,451497,GOOD,,,0.0um,PART5,45,190,60,230,60,170,0.18,0.18,
1:,88.804,118.374,90.024,1.258,-2.721,51118670,431839,GOOD,,,0.0um,PART5,45,190,60,230,60,170,0.18,0.18,
1:C301_01,92.577,113.598,97.794,0.727,-0.708,137496900,1210377,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C301_01,89.698,112.264,95.879,0.287,0.025,133220200,1186669,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C951_01,88.797,110.553,96.385,-0.175,0.749,208596700,1886855,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C951_01,93.222,117.443,95.251,0.134,0.163,218991300,1864653,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:,106.423,129.950,98.274,0.280,3.339,29965580,230593,GOOD,,,82.6um,PART9,45,190,60,230,60,170,0.18,0.18,
1:,106.189,127.036,100.308,-1.785,1.713,29899680,235365,GOOD,,,64.8um,PART9,45,190,60,230,60,170,0.18,0.18,
1:C132_01,84.882,105.341,96.694,1.001,-1.374,48861110,463839,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R1000_01,97.443,109.466,106.820,-2.396,0.881,48974620,447396,GOOD,1,,54.3um,,45,190,60,230,60,170,0.18,0.18,
1:R1000_01,97.742,113.113,103.693,-1.840,0.270,49125170,434301,GOOD,2,,82.8um,,45,190,60,230,60,170,0.18,0.18,
1:,93.947,120.232,93.767,-0.675,-2.306,54079450,449794,GOOD,,,0.0um,PART5,45,190,60,230,60,170,0.18,0.18,
1:R213_01,99.288,115.907,102.794,-0.424,0.777,136396200,1176772,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R214_01,101.203,119.472,101.650,-0.284,-0.363,139026200,1163676,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R204_01,103.071,120.087,102.996,-0.136,1.126,141593200,1179086,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:,107.545,125.973,102.446,-0.228,-2.675,54051850,429076,GOOD,,,46.8um,PART3,45,190,60,230,60,170,0.18,0.18,
1:C130_01,94.061,115.132,98.038,0.285,-1.668,139700800,1213401,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R1110_01,94.071,111.711,101.052,-0.612,-0.055,47280240,423239,GOOD,1,,52.4um,,45,190,60,230,60,170,0.18,0.18,
1:,98.780,118.167,100.312,-1.158,1.328,27813590,235376,GOOD,,,51.2um,PART9,45,190,60,230,60,170,0.18,0.18,
1:U1100_01,99.857,114.791,104.388,-0.560,-0.308,77009460,670864,GOOD,3,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:U1100_01,92.324,104.114,106.411,-2.198,-0.654,71199690,683866,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:U1100_01,95.040,107.587,106.005,-0.396,0.810,73294220,681259,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R273_01,101.290,120.807,100.613,0.231,-1.373,139146000,1151804,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R263_01,97.991,118.722,99.046,-0.235,-2.500,134614300,1133862,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R274_01,99.288,118.883,100.222,-0.021,-0.999,136396400,1147320,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R264_01,102.243,123.459,99.378,0.044,-2.120,140455200,1137664,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R1109_01,96.688,117.700,98.577,0.492,-1.847,48595420,412875,GOOD,1,,47.9um,,45,190,60,230,60,170,0.18,0.18,
1:R1109_01,98.990,110.596,107.407,0.493,-1.236,49752150,449856,GOOD,2,,60.0um,,45,190,60,230,60,170,0.18,0.18,
1:,96.835,127.050,91.462,-2.056,2.947,27265960,214608,GOOD,,,51.8um,PART9,45,190,60,230,60,170,0.18,0.18,
1:,83.734,102.558,97.975,-0.355,-0.727,48200350,469982,GOOD,,,0.0um,PART5,45,190,60,230,60,170,0.18,0.18,
1:R84_01,95.987,120.380,95.684,-1.437,-1.772,28318560,235242,GOOD,4,,91.9um,,45,190,60,230,60,170,0.18,0.18,
1:R84_01,97.104,119.029,97.896,-1.514,-2.231,28648030,240682,GOOD,3,,70.0um,,45,190,60,230,60,170,0.18,0.18,
1:R84_01,92.970,118.432,94.202,-1.329,0.171,27428600,231599,GOOD,2,,73.2um,,45,190,60,230,60,170,0.18,0.18,
1:R84_01,93.108,117.203,95.330,-1.145,-0.286,27469050,234373,GOOD,1,,53.8um,,45,190,60,230,60,170,0.18,0.18,
1:C13_01,89.342,104.615,102.481,-1.491,1.370,51428510,491597,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C13_01,90.032,116.420,92.801,-1.428,1.000,51825670,445161,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C298_01,84.373,112.423,90.059,0.274,-0.312,48567790,432011,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C298_01,77.171,109.106,84.877,-1.294,-0.990,44422360,407150,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:,101.308,113.058,107.529,-0.044,-0.311,50917150,450365,GOOD,,,50.7um,PART3,45,190,60,230,60,170,0.18,0.18,
1:N901_01,96.699,115.908,100.113,-0.281,0.440,71461020,616535,GOOD,6,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:N901_01,94.321,110.888,102.072,-0.333,-0.278,69703770,628594,GOOD,4,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:N901_01,99.184,120.505,98.768,0.272,0.081,73297440,608251,GOOD,5,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C292_01,87.244,112.952,92.689,0.698,-0.086,50220930,444624,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C292_01,90.698,117.347,92.749,0.949,-0.665,52208720,444911,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R213_01,100.971,114.323,105.985,0.045,-0.510,138707600,1213297,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R214_01,106.393,122.030,104.623,0.186,-1.641,146156100,1197702,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R204_01,100.915,115.363,104.972,0.337,-0.144,138631200,1201700,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C130_01,91.571,114.687,95.813,-0.541,-0.455,136002000,1185855,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:,99.908,127.017,94.389,-0.248,2.975,28131310,221477,GOOD,,,57.6um,PART9,45,190,60,230,60,170,0.18,0.18,
1:R600_01,99.899,115.209,104.053,0.537,-0.923,50209250,435809,GOOD,2,,66.5um,,45,190,60,230,60,170,0.18,0.18,
1:C1029_01,86.205,115.291,89.726,0.448,-1.401,49622610,430412,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R84_01,95.575,113.596,100.963,-0.092,-1.631,28197110,248223,GOOD,5,,68.8um,,45,190,60,230,60,170,0.18,0.18,
1:R84_01,94.204,116.850,96.743,-0.167,-2.087,27792460,237847,GOOD,6,,57.2um,,45,190,60,230,60,170,0.18,0.18,
1:R84_01,92.418,114.433,96.914,0.020,0.317,27265570,238266,GOOD,7,,83.7um,,45,190,60,230,60,170,0.18,0.18,
1:R84_01,96.357,119.726,96.577,0.208,-0.137,28427680,237439,GOOD,8,,72.3um,,45,190,60,230,60,170,0.18,0.18,
1:C18_01,87.682,122.167,86.126,-0.334,-0.775,50472580,413144,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C14_01,84.265,116.195,87.024,-0.538,-1.857,48505750,417450,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C204_01,85.531,116.719,87.935,0.304,0.933,49234760,421822,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R273_01,97.814,114.374,102.625,0.706,0.133,134370600,1174832,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R263_01,98.910,117.341,101.151,0.274,-0.986,135876800,1157961,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R274_01,100.935,118.989,101.793,0.458,0.524,138659000,1165311,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R264_01,100.533,120.991,99.710,0.653,-0.587,138106800,1141462,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:,90.970,109.784,99.436,0.571,0.937,25614580,233318,GOOD,,,57.9um,PART9,45,190,60,230,60,170,0.18,0.18,
1:U1100_01,101.916,116.765,104.740,0.802,-1.094,78597380,673123,GOOD,4,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:U1100_01,96.944,108.451,107.268,1.158,0.030,74762770,689372,GOOD,5,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R10_01,104.498,117.489,106.731,0.208,-1.924,52520780,447026,GOOD,2,,62.5um,,45,190,60,230,60,170,0.18,0.18,
1:R10_01,103.643,120.915,102.859,0.170,-0.535,52090850,430806,GOOD,1,,64.4um,,45,190,60,230,60,170,0.18,0.18,
1:C262_01,94.853,126.512,89.971,0.514,-1.586,54600970,431587,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C272_01,90.837,125.759,86.677,0.443,1.030,52289110,415788,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:,90.708,111.828,97.336,1.270,-1.281,25540770,228393,GOOD,,,44.7um,PART9,45,190,60,230,60,170,0.18,0.18,
1:,94.414,119.244,95.013,-0.062,-1.632,26584200,222940,GOOD,,,54.9um,PART9,45,190,60,230,60,170,0.18,0.18,
1:C950_01,88.496,113.792,93.325,1.200,0.256,207891200,1826949,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C950_01,86.958,107.057,97.471,0.881,-0.174,204277100,1908109,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R11_01,95.473,103.802,110.371,1.540,0.507,47984600,462270,GOOD,2,,103.8um,,45,190,60,230,60,170,0.18,0.18,
1:R11_01,92.582,105.018,105.790,1.468,-0.202,46531460,443081,GOOD,1,,64.2um,,45,190,60,230,60,170,0.18,0.18,
1:,106.626,121.728,105.112,1.096,0.474,53590180,440245,GOOD,,,44.6um,PART3,45,190,60,230,60,170,0.18,0.18,
1:,100.942,121.801,99.450,1.877,2.892,28422360,233351,GOOD,,,70.4um,PART9,45,190,60,230,60,170,0.18,0.18,
1:,86.655,116.632,89.158,-1.005,-1.262,49881930,427685,GOOD,,,0.0um,PART5,45,190,60,230,60,170,0.18,0.18,
1:C406_01,96.296,131.029,88.190,0.380,0.711,27114080,206932,GOOD,1,,63.5um,,45,190,60,230,60,170,0.18,0.18,
1:C406_01,90.901,115.990,94.044,-0.340,1.382,25595110,220668,GOOD,2,,48.6um,,45,190,60,230,60,170,0.18,0.18,
1:,99.185,122.227,97.378,-0.167,-4.670,29262020,239407,GOOD,,,51.8um,PART2,45,190,60,230,60,170,0.18,0.18,
1:,98.211,124.440,94.707,0.012,-1.053,28974640,232840,GOOD,,,75.7um,PART2,45,190,60,230,60,170,0.18,0.18,
1:C287_01,79.068,106.700,88.924,0.260,1.442,45514080,426563,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C287_01,85.496,116.699,87.914,0.469,0.864,49214360,421719,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:,86.802,114.216,91.198,0.943,1.031,49966380,437474,GOOD,,,0.0um,PART5,45,190,60,230,60,170,0.18,0.18,
1:,89.954,119.094,90.639,0.219,-0.608,51780760,434789,GOOD,,,0.0um,PART5,45,190,60,230,60,170,0.18,0.18,
1:,88.667,124.110,85.730,0.016,-1.685,51039570,411245,GOOD,,,0.0um,PART5,45,190,60,230,60,170,0.18,0.18,
1:N901_01,91.074,112.985,96.729,-2.139,0.376,67304330,595694,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:N901_01,93.808,110.957,101.453,-0.934,0.020,69324300,624787,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:N901_01,94.879,109.345,104.124,-2.121,-0.335,70115860,641235,GOOD,3,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:,96.331,120.606,95.847,1.894,-1.687,27124070,224897,GOOD,,,92.4um,PART9,45,190,60,230,60,170,0.18,0.18,
1:,99.988,117.414,102.190,0.574,-1.991,28153640,239781,GOOD,,,72.1um,PART9,45,190,60,230,60,170,0.18,0.18,
1:C302_01,80.588,111.458,86.764,3.607,-1.671,46389340,416205,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C302_01,81.218,111.681,87.268,3.318,-1.000,46751920,418619,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:,90.194,119.514,90.561,0.531,2.678,25396120,212495,GOOD,,,38.4um,PART9,45,190,60,230,60,170,0.18,0.18,
1:C601_01,85.012,111.164,91.769,-0.332,-0.488,48936000,440214,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C26_01,80.584,101.157,95.595,0.923,1.121,46386940,458564,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C1106_01,88.226,112.054,94.482,1.475,-0.703,50785940,453226,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C297_01,82.412,108.413,91.219,-1.543,0.523,47439030,437576,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C1106_01,86.903,112.760,92.484,1.619,0.716,50024580,443640,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C297_01,88.730,118.987,89.485,-3.132,-0.050,51075970,429258,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:,90.476,117.117,92.703,-0.944,-1.475,52081280,444694,GOOD,,,0.0um,PART5,45,190,60,230,60,170,0.18,0.18,
1:,91.730,122.004,90.223,-0.913,1.150,52802760,432797,GOOD,,,0.0um,PART5,45,190,60,230,60,170,0.18,0.18,
1:R12_01,100.014,110.030,109.077,1.814,-0.445,50266870,456848,GOOD,1,,74.2um,,45,190,60,230,60,170,0.18,0.18,
1:R12_01,103.312,118.246,104.844,1.054,0.947,51924670,439123,GOOD,2,,79.0um,,45,190,60,230,60,170,0.18,0.18,
1:,98.345,119.014,99.160,0.271,-4.523,29014280,243788,GOOD,,,49.3um,PART2,45,190,60,230,60,170,0.18,0.18,
1:,99.826,124.732,96.039,0.452,-0.901,29451090,236116,GOOD,,,62.0um,PART2,45,190,60,230,60,170,0.18,0.18,
1:,98.949,130.796,90.782,-1.096,2.254,27861190,213013,GOOD,,,76.6um,PART9,45,190,60,230,60,170,0.18,0.18,
1:R13_01,97.531,118.993,98.357,0.665,-0.111,49019200,411950,GOOD,2,,51.9um,,45,190,60,230,60,170,0.18,0.18,
1:,99.613,137.627,86.855,-1.687,2.779,28048010,203798,GOOD,,,63.0um,PART9,45,190,60,230,60,170,0.18,0.18,
1:R285_01,105.938,130.728,97.245,-0.645,0.511,53244500,407293,GOOD,1,,54.1um,,45,190,60,230,60,170,0.18,0.18,
1:,101.341,124.287,97.846,0.710,-4.374,29898190,240559,GOOD,,,50.4um,PART2,45,190,60,230,60,170,0.18,0.18,
1:,99.670,124.017,96.442,0.892,-0.749,29405160,237106,GOOD,,,59.3um,PART2,45,190,60,230,60,170,0.18,0.18,
1:,99.549,132.134,90.408,-2.462,-0.031,28030220,212135,GOOD,,,64.0um,PART9,45,190,60,230,60,170,0.18,0.18,
1:R284_01,102.692,117.973,104.457,-1.031,-0.170,51612780,437498,GOOD,2,,57.0um,,45,190,60,230,60,170,0.18,0.18,
1:R284_01,95.781,114.915,100.020,-0.991,-0.768,48139640,418916,GOOD,1,,53.2um,,45,190,60,230,60,170,0.18,0.18,
1:,83.910,109.546,91.918,-1.694,1.443,48301550,440927,GOOD,,,0.0um,PART5,45,190,60,230,60,170,0.18,0.18,
1:C300_01,86.696,113.442,91.708,1.053,-0.463,128762700,1135051,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C300_01,86.701,111.890,92.986,-0.548,0.000,128770300,1150863,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:,88.632,109.612,97.032,-0.433,2.643,51019610,465458,GOOD,,,0.0um,PART5,45,190,60,230,60,170,0.18,0.18,
1:R1103_01,109.002,127.767,102.375,-0.540,-1.063,149740200,1171975,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C222_01,89.266,120.299,89.045,0.229,0.343,51384820,427143,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C232_01,89.567,117.938,91.133,0.430,-0.931,51557810,437162,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C242_01,88.342,118.996,89.088,-0.359,1.483,50852850,427350,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
